№ поезда;Порядковый № вагона;Дата;№ вагона;Тип вагона;Тара;Брутто;Нетто;Скорость
771369;31;16.02.2023 04:43:52;51576031;79;0;26800;0;-3,15
771369;30;16.02.2023 04:44:03;73193583;90;0;25600;0;-3,44
771369;29;16.02.2023 04:44:15;74906454;106;0;26050;0;-3,11
771369;28;16.02.2023 04:44:27;75107227;101;0;25450;0;-2,75
771369;27;16.02.2023 04:44:47;58274846;90;0;27000;0;-3,2
771369;26;16.02.2023 04:45:00;73980070;66;0;25250;0;-3,18
771369;25;16.02.2023 04:45:12;73058232;90;0;26950;0;-2,83
771369;24;16.02.2023 04:45:29;51216836;106;0;27050;0;-3,11
771369;23;16.02.2023 04:45:45;57112708;101;0;24850;0;-3,1
771369;22;16.02.2023 04:45:57;50439926;90;0;27050;0;-2,47
771369;21;16.02.2023 04:46:14;52139797;106;0;26250;0;-2,88
771369;20;16.02.2023 04:46:34;57178956;106;0;27300;0;-3,39
771369;19;16.02.2023 04:46:46;75121772;106;0;26950;0;-3,2
771369;18;16.02.2023 04:46:59;57383770;92;0;26550;0;-2,82
771369;17;16.02.2023 04:47:15;51180776;62;0;23450;0;-2,61
771369;16;16.02.2023 04:47:31;73024523;90;0;27100;0;-2,44
771369;15;16.02.2023 04:47:48;58642646;106;0;26100;0;-2,38
771369;14;16.02.2023 04:48:08;58641382;106;0;26950;0;-2,41
771369;13;16.02.2023 04:48:25;58147752;66;0;26350;0;-2,45
771369;12;16.02.2023 04:48:47;57415366;106;0;26700;0;-2,55
771369;11;16.02.2023 04:49:01;51459246;66;0;26900;0;-2,76
771369;10;16.02.2023 04:49:18;73013252;90;0;27200;0;-2,88
771369;9;16.02.2023 04:49:36;73963514;92;0;26650;0;-2,95
771369;8;16.02.2023 04:49:47;51040467;66;0;25450;0;-3,01
771369;7;16.02.2023 04:50:03;51267979;66;0;25700;0;-2,99
771369;6;16.02.2023 04:50:15;73099830;90;0;27050;0;-3,02
771369;5;16.02.2023 04:50:31;75115733;101;0;24950;0;-3,18
771369;4;16.02.2023 04:50:44;50582576;62;0;24100;0;-3,36
771369;3;16.02.2023 04:51:02;75089839;92;0;26350;0;-3,48
771369;2;16.02.2023 04:51:14;50928902;90;0;26750;0;-3,6
771369;1;16.02.2023 04:51:26;54695093;90;0;27100;0;-3,75
771409;1;16.02.2023 16:32:52;57191843;;25600;25650;50;2,89
771409;2;16.02.2023 16:33:09;73249583;;26900;27100;200;2,48
771409;3;16.02.2023 16:33:25;70724125;;25650;26250;600;2,11
771409;4;16.02.2023 16:33:45;73993628;;25500;88700;63200;1,94
771409;5;16.02.2023 16:34:06;74914011;;25850;90100;64250;2,37
771409;6;16.02.2023 16:34:26;75061606;;26650;89600;62950;2,68
771409;7;16.02.2023 16:34:39;54252259;;27300;84700;57400;2,65
771409;8;16.02.2023 16:34:55;58147273;;26000;90900;64900;2,19
771409;9;16.02.2023 16:35:12;55945679;;27000;90600;63600;1,87
771409;10;16.02.2023 16:35:36;57274599;;26800;91100;64300;2
771409;11;16.02.2023 16:35:57;75121376;;26800;90500;63700;2,23
771409;12;16.02.2023 16:36:17;57229668;;26800;89950;63150;2,55
771409;13;16.02.2023 16:36:33;51859619;;27150;91350;64200;2,72
771409;14;16.02.2023 16:36:46;57410144;;26800;90400;63600;2,8
771409;15;16.02.2023 16:37:02;73910820;;27250;91350;64100;2,81
771409;16;16.02.2023 16:37:18;51413151;;26750;90450;63700;2,82
771409;17;16.02.2023 16:37:31;50495001;;26350;83550;57200;2,85
771409;18;16.02.2023 16:37:47;51524221;;26100;82500;56400;2,92
771409;19;16.02.2023 16:38:00;51394476;;26150;91000;64850;3,09
771409;20;16.02.2023 16:38:12;75071548;;26450;90000;63550;3,14
771409;21;16.02.2023 16:38:28;57369837;;26150;89950;63800;2,84
771409;22;16.02.2023 16:38:41;50050277;;25850;90150;64300;2,35
771409;23;16.02.2023 16:38:57;50582527;;23600;79250;55650;2,1
771409;24;16.02.2023 16:39:17;51031607;;24000;24100;100;2,58
771409;25;16.02.2023 16:39:34;50554088;;23900;89250;65350;2,84
771409;26;16.02.2023 16:39:50;75105577;;26800;90550;63750;3,18
771409;27;16.02.2023 16:40:03;75101600;;25100;89950;64850;3,23
771409;28;16.02.2023 16:40:15;73091225;;26650;90700;64050;2,96
771409;29;16.02.2023 16:40:27;50139989;;25250;88750;63500;2,5
771409;30;16.02.2023 16:40:44;55052831;;26850;91000;64150;2,19
771409;31;16.02.2023 16:41:04;75099358;;27100;90400;63300;2,12
771409;32;16.02.2023 16:41:24;75101204;;25350;90450;65100;2,41
771409;33;16.02.2023 16:41:41;51217107;;24200;82250;58050;2,97
771409;34;16.02.2023 16:41:57;51631240;;26350;83400;57050;3,41
771409;35;16.02.2023 16:42:09;75033308;;26600;90450;63850;3,58
771409;36;16.02.2023 16:42:22;57152506;;26950;90950;64000;3,51
771409;37;16.02.2023 16:42:30;53995296;;26650;90950;64300;3,18
771409;38;16.02.2023 16:42:42;53962379;;25700;82450;56750;2,92
771409;39;16.02.2023 16:42:58;75113969;;26200;90250;64050;2,73
771409;40;16.02.2023 16:43:11;74917154;;25950;89800;63850;2,92
771449;40;16.02.2023 18:37:38;74914482;66;0;26100;0;-2,64
771449;39;16.02.2023 18:37:54;57264780;90;0;27000;0;-2,71
771449;38;16.02.2023 18:38:11;74916065;106;0;26700;0;-2,8
771449;37;16.02.2023 18:38:27;51357671;81;0;27200;0;-2,87
771449;36;16.02.2023 18:38:45;75107474;101;0;25500;0;-2,94
771449;35;16.02.2023 18:38:56;54726047;92;0;27450;0;-3,19
771449;34;16.02.2023 18:39:12;50922996;90;0;27050;0;-3,49
771449;33;16.02.2023 18:39:24;51249597;62;0;25900;0;-3,43
771449;32;16.02.2023 18:39:37;50481365;90;0;27050;0;-3,32
771449;31;16.02.2023 18:39:49;75056986;101;0;24850;0;-3,13
771449;30;16.02.2023 18:40:01;75064717;106;0;26150;0;-2,65
771449;29;16.02.2023 18:40:21;75133975;106;0;27050;0;-2,9
771449;28;16.02.2023 18:40:40;51052439;62;0;24300;0;-3,3
771449;27;16.02.2023 18:40:50;54695812;90;0;26600;0;-2,89
771449;26;16.02.2023 18:41:03;50623867;66;0;24450;0;-2,47
771449;25;16.02.2023 18:41:23;51136075;62;0;24500;0;-2,87
771449;24;16.02.2023 18:41:39;75008557;106;0;27050;0;-3
771449;23;16.02.2023 18:41:52;51400083;66;0;25750;0;-2,36
771449;22;16.02.2023 18:42:12;50080639;90;0;26550;0;-2,64
771449;21;16.02.2023 18:42:33;51560563;72;0;25950;0;-3,21
771449;20;16.02.2023 18:42:45;57410375;106;0;26650;0;-2,87
771449;19;16.02.2023 18:43:03;51739209;62;0;24700;0;-2,7
771449;18;16.02.2023 18:43:18;50074673;106;0;26700;0;-3,41
771449;17;16.02.2023 18:43:35;73070377;90;0;26950;0;-3,89
771449;16;16.02.2023 18:43:42;50481522;66;0;26850;0;-3,29
771449;15;16.02.2023 18:43:55;75122259;106;0;27100;0;-2,94
771449;14;16.02.2023 18:44:11;75112961;106;0;27250;0;-3,2
771449;13;16.02.2023 18:44:24;73981029;66;0;26550;0;-3,33
771449;12;16.02.2023 18:44:41;53867271;106;0;27000;0;-3,29
771449;11;16.02.2023 18:44:52;57234361;106;0;27300;0;-3,35
771449;10;16.02.2023 18:45:04;54695788;90;0;27100;0;-3,37
771449;9;16.02.2023 18:45:17;57436982;90;0;26050;0;-3,39
771449;8;16.02.2023 18:45:29;57391104;92;0;27450;0;-3,38
771449;7;16.02.2023 18:45:47;51732469;62;0;25400;0;-3,34
771449;6;16.02.2023 18:45:59;58643198;90;0;26800;0;-3,33
771449;5;16.02.2023 18:46:10;73966285;106;0;26900;0;-3,45
771449;4;16.02.2023 18:46:22;73981417;66;0;25500;0;-3,6
771449;3;16.02.2023 18:46:34;53869749;72;0;24250;0;-3,55
771449;2;16.02.2023 18:46:47;51217255;62;0;24300;0;-3,57
771449;1;16.02.2023 18:46:59;58640814;106;0;27100;0;-3,61
771489;1;17.02.2023 01:10:36;54695093;;27100;27250;150;2,5
771489;2;17.02.2023 01:10:57;50928902;;26750;27000;250;2,39
771489;3;17.02.2023 01:11:13;75089839;;26350;87500;61150;2,12
771489;4;17.02.2023 01:11:33;50582576;;24100;75500;51400;2,03
771489;5;17.02.2023 01:11:54;75115733;;24950;87100;62150;1,97
771489;6;17.02.2023 01:12:14;73099830;;27050;88400;61350;2,09
771489;7;17.02.2023 01:12:35;51267979;;25700;87850;62150;2,56
771489;8;17.02.2023 01:12:51;51040467;;25450;85650;60200;2,9
771489;9;17.02.2023 01:13:04;73963514;;26650;87650;61000;2,85
771489;10;17.02.2023 01:13:20;73013252;;27200;88500;61300;2,76
771489;11;17.02.2023 01:13:36;51459246;;26900;88750;61850;2,68
771489;12;17.02.2023 01:13:49;57415366;;26700;87150;60450;2,63
771489;13;17.02.2023 01:14:05;58147752;;26350;87550;61200;2,62
771489;14;17.02.2023 01:14:21;58641382;;26950;88450;61500;2,63
771489;15;17.02.2023 01:14:38;58642646;;26100;84600;58500;2,63
771489;16;17.02.2023 01:14:50;73024523;;27100;87600;60500;2,65
771489;17;17.02.2023 01:15:07;51180776;;23450;77000;53550;2,72
771489;18;17.02.2023 01:15:23;57383770;;26550;86850;60300;2,79
771489;19;17.02.2023 01:15:39;75121772;;26950;86750;59800;2,84
771489;20;17.02.2023 01:15:52;57178956;;27300;87600;60300;2,65
771489;21;17.02.2023 01:16:08;52139797;;26250;87050;60800;2,36
771489;22;17.02.2023 01:16:24;50439926;;27050;87750;60700;2,37
771489;23;17.02.2023 01:16:41;57112708;;24850;86200;61350;2,72
771489;24;17.02.2023 01:16:57;51216836;;27050;87650;60600;2,81
771489;25;17.02.2023 01:17:13;73058232;;26950;88300;61350;2,6
771489;26;17.02.2023 01:17:26;73980070;;25250;86100;60850;2,25
771489;27;17.02.2023 01:17:42;58274846;;27000;87950;60950;2,14
771489;28;17.02.2023 01:18:03;75107227;;25450;87200;61750;2,28
771489;29;17.02.2023 01:18:23;74906454;;26050;86700;60650;2,43
771489;30;17.02.2023 01:18:39;73193583;;25600;86550;60950;2,44
771489;31;17.02.2023 01:18:56;51576031;;26800;79400;52600;2,21
771489;32;17.02.2023 01:19:12;75054924;;26650;87050;60400;2,12
771489;33;17.02.2023 01:19:33;57341372;;26800;87650;60850;2,33
771489;34;17.02.2023 01:19:53;51852523;;27150;88450;61300;2,46
771489;35;17.02.2023 01:20:09;55052724;;27000;88150;61150;2,47
771489;36;17.02.2023 01:20:26;75100040;;24650;86800;62150;2,21
771489;37;17.02.2023 01:20:42;75043638;;24400;85900;61500;2,11
771489;38;17.02.2023 01:21:03;51754745;;26800;87600;60800;2,41
771489;39;17.02.2023 01:21:23;75008318;;26800;87400;60600;2,88
771489;40;17.02.2023 01:21:36;73972523;;25900;87300;61400;3,29
771529;41;17.02.2023 04:08:38;75062588;106;0;27050;0;-2,85
771529;40;17.02.2023 04:08:50;57410516;106;0;27150;0;-2,89
771529;39;17.02.2023 04:09:07;73995151;66;0;26900;0;-2,97
771529;38;17.02.2023 04:09:25;57207243;92;0;27800;0;-3,03
771529;37;17.02.2023 04:09:36;50082247;90;0;27050;0;-3,12
771529;36;17.02.2023 04:09:53;50757046;81;0;27800;0;-3,15
771529;35;17.02.2023 04:10:04;51547032;79;0;28200;0;-3,1
771529;34;17.02.2023 04:10:22;51221505;62;0;24000;0;-3,21
771529;33;17.02.2023 04:10:33;57240467;66;0;26100;0;-3,31
771529;32;17.02.2023 04:10:45;54612718;66;0;26050;0;-3,38
771529;31;17.02.2023 04:10:58;51270171;72;0;26250;0;-3,53
771529;30;17.02.2023 04:11:15;51220119;62;0;24750;0;-3,6
771529;29;17.02.2023 04:11:27;51102515;66;0;25100;0;-3,45
771529;28;17.02.2023 04:11:39;57679334;90;0;26450;0;-3,05
771529;27;17.02.2023 04:11:51;75097543;106;0;27050;0;-3,15
771529;26;17.02.2023 04:12:09;75093310;101;0;25750;0;-2,96
771529;25;17.02.2023 04:12:19;73971632;66;0;26450;0;-2,73
771529;24;17.02.2023 04:12:36;51215077;66;0;25200;0;-2,85
771529;23;17.02.2023 04:12:52;50001247;62;0;23650;0;-2,78
771529;22;17.02.2023 04:13:08;57079469;90;0;27000;0;-3,22
771529;21;17.02.2023 04:13:21;50679539;66;0;25000;0;-2,98
771529;20;17.02.2023 04:13:37;73027922;62;0;24000;0;-2,5
771529;19;17.02.2023 04:13:53;51129757;62;0;25250;0;-2,72
771529;18;17.02.2023 04:14:16;51031276;62;0;23950;0;-3,55
771529;17;17.02.2023 04:14:28;50001676;62;0;23900;0;-3,81
771529;16;17.02.2023 04:14:40;57173577;66;0;26300;0;-3,61
771529;15;17.02.2023 04:14:52;75108134;106;0;26250;0;-3,46
771529;14;17.02.2023 04:15:04;51887065;106;0;26050;0;-3,39
771529;13;17.02.2023 04:15:15;73972788;66;0;26250;0;-3,34
771529;12;17.02.2023 04:15:28;50360270;85;0;26100;0;-3,33
771529;11;17.02.2023 04:15:40;50001130;62;0;23900;0;-3,46
771529;10;17.02.2023 04:15:53;50064583;69;0;26900;0;-3,49
771529;9;17.02.2023 04:16:10;58642117;106;0;26950;0;-3,54
771529;8;17.02.2023 04:16:22;73058067;90;0;26750;0;-3,56
771529;7;17.02.2023 04:16:35;51217388;62;0;23950;0;-3,57
771529;6;17.02.2023 04:16:47;51984334;66;0;26200;0;-3,57
771529;5;17.02.2023 04:16:59;51631265;72;0;26050;0;-3,71
771529;4;17.02.2023 04:17:11;51156214;66;0;25200;0;-3,87
771529;3;17.02.2023 04:17:18;50418995;90;0;26550;0;-3,71
771529;2;17.02.2023 04:17:31;54590906;106;0;26950;0;-3,42
771529;1;17.02.2023 04:17:43;75007732;106;0;26600;0;-2,91
771570;1;17.02.2023 05:47:51;58640814;;27100;27150;50;3,4
771570;2;17.02.2023 05:48:03;51217255;;24300;24300;0;3,13
771570;3;17.02.2023 05:48:15;53869749;;24250;75700;51450;2,58
771570;4;17.02.2023 05:48:32;73981417;;25500;86400;60900;2,26
771570;5;17.02.2023 05:48:48;73966285;;26900;88150;61250;2,39
771570;6;17.02.2023 05:49:09;58643198;;26800;88050;61250;2,46
771570;7;17.02.2023 05:49:25;51732469;;25400;77350;51950;2,24
771570;8;17.02.2023 05:49:41;57391104;;27450;88400;60950;2,08
771570;9;17.02.2023 05:50:02;57436982;;26050;87200;61150;2,34
771570;10;17.02.2023 05:50:22;54695788;;27100;88250;61150;2,75
771570;11;17.02.2023 05:50:35;57234361;;27300;88050;60750;2,93
771570;12;17.02.2023 05:50:51;53867271;;27000;87500;60500;2,81
771570;13;17.02.2023 05:51:03;73981029;;26550;87650;61100;2,63
771570;14;17.02.2023 05:51:20;75112961;;27250;88000;60750;2,44
771570;15;17.02.2023 05:51:36;75122259;;27100;88350;61250;2,27
771570;16;17.02.2023 05:51:53;50481522;;26850;87700;60850;2,18
771570;17;17.02.2023 05:52:13;73070377;;26950;88800;61850;2,19
771570;18;17.02.2023 05:52:29;50074673;;26700;87700;61000;2,24
771570;19;17.02.2023 05:52:50;51739209;;24700;76900;52200;2,39
771570;20;17.02.2023 05:53:06;57410375;;26650;88250;61600;2,54
771570;21;17.02.2023 05:53:23;51560563;;25950;77950;52000;2,71
771570;22;17.02.2023 05:53:39;50080639;;26550;87150;60600;2,83
771570;23;17.02.2023 05:53:55;51400083;;25750;86600;60850;2,83
771570;24;17.02.2023 05:54:08;75008557;;27050;87900;60850;2,76
771570;25;17.02.2023 05:54:24;51136075;;24500;77450;52950;2,77
771570;26;17.02.2023 05:54:36;50623867;;24450;85200;60750;2,74
771570;27;17.02.2023 05:54:53;54695812;;26600;88250;61650;2,74
771570;28;17.02.2023 05:55:09;51052439;;24300;77050;52750;2,86
771570;29;17.02.2023 05:55:21;75133975;;27050;88350;61300;3,03
771570;30;17.02.2023 05:55:38;75064717;;26150;87450;61300;2,92
771570;31;17.02.2023 05:55:50;75056986;;24850;87100;62250;2,22
771570;32;17.02.2023 05:56:10;50481365;;27050;88650;61600;2,26
771570;33;17.02.2023 05:56:27;51249597;;25900;78200;52300;2,84
771570;34;17.02.2023 05:56:43;50922996;;27050;88700;61650;3,14
771570;35;17.02.2023 05:56:56;54726047;;27450;89300;61850;2,68
771570;36;17.02.2023 05:57:12;75107474;;25500;87700;62200;2,63
771570;37;17.02.2023 05:57:28;51357671;;27200;79600;52400;3,27
771570;38;17.02.2023 05:57:45;74916065;;26700;88400;61700;3,4
771570;39;17.02.2023 05:57:53;57264780;;27000;89150;62150;2,79
771570;40;17.02.2023 05:58:09;74914482;;26100;87650;61550;2,66
771610;41;17.02.2023 13:09:43;51579902;72;0;28250;0;-2,93
771610;40;17.02.2023 13:09:56;75044651;106;0;25900;0;-2,98
771610;39;17.02.2023 13:10:12;50630482;66;0;24800;0;-3,05
771610;38;17.02.2023 13:10:30;53947107;92;0;27500;0;-3,11
771610;37;17.02.2023 13:10:41;54712757;106;0;27000;0;-3,2
771610;36;17.02.2023 13:10:53;75111716;92;0;27150;0;-3,21
771610;35;17.02.2023 13:11:11;74910415;66;0;25900;0;-3,18
771610;34;17.02.2023 13:11:22;57399768;92;0;27100;0;-3,24
771610;33;17.02.2023 13:11:39;54051800;66;0;26100;0;-3,38
771610;32;17.02.2023 13:11:52;50041342;106;0;27150;0;-3,43
771610;31;17.02.2023 13:12:03;57371387;106;0;26450;0;-3,63
771610;30;17.02.2023 13:12:15;75126029;106;0;26950;0;-3,51
771610;29;17.02.2023 13:12:28;53998241;86;0;26800;0;-2,73
771610;28;17.02.2023 13:12:40;58640764;106;0;27050;0;-2,66
771610;27;17.02.2023 13:13:00;58641762;106;0;26550;0;-3,31
771610;26;17.02.2023 13:13:12;51848182;90;0;27250;0;-3,66
771610;25;17.02.2023 13:13:25;51427698;62;0;25950;0;-3,67
771610;24;17.02.2023 13:13:37;73973752;66;0;25400;0;-3,02
771610;23;17.02.2023 13:13:49;50683101;66;0;24800;0;-2,65
771610;22;17.02.2023 13:14:10;50553668;66;0;24450;0;-3,34
771610;21;17.02.2023 13:14:27;51155976;66;0;25100;0;-3,8
771610;20;17.02.2023 13:14:34;50582584;62;0;24700;0;-3,58
771610;19;17.02.2023 13:14:47;51216976;62;0;23400;0;-3,17
771610;18;17.02.2023 13:15:04;54629118;66;0;26400;0;-2,88
771610;17;17.02.2023 13:15:15;51215127;62;0;24650;0;-2,72
771610;16;17.02.2023 13:15:31;50749795;66;0;25200;0;-2,61
771610;15;17.02.2023 13:15:48;50582659;62;0;24250;0;-2,57
771610;14;17.02.2023 13:16:04;73917106;66;0;26000;0;-2,63
771610;13;17.02.2023 13:16:21;51090744;66;0;24400;0;-2,74
771610;12;17.02.2023 13:16:37;51111318;62;0;23000;0;-2,89
771610;11;17.02.2023 13:16:53;51997005;66;0;26150;0;-3,04
771610;10;17.02.2023 13:17:10;57640096;66;0;26300;0;-3,16
771610;9;17.02.2023 13:17:22;57269193;66;0;25950;0;-3,25
771610;8;17.02.2023 13:17:40;50676774;62;0;24950;0;-3,31
771610;7;17.02.2023 13:17:51;50629864;62;0;24600;0;-3,28
771610;6;17.02.2023 13:18:03;50624139;66;0;23900;0;-3,31
771610;5;17.02.2023 13:18:15;52026176;66;0;26250;0;-3,41
771610;4;17.02.2023 13:18:33;73965949;66;0;25350;0;-3,58
771610;3;17.02.2023 13:18:45;73964454;66;0;25200;0;-3,69
771610;2;17.02.2023 13:18:57;74931163;101;0;25550;0;-3,79
771610;1;17.02.2023 13:19:10;54591656;66;0;27150;0;-3,86
771651;1;17.02.2023 19:23:33;75007732;;26600;26600;0;3,38
771651;2;17.02.2023 19:23:49;54590906;;26950;26850;0;3,49
771651;3;17.02.2023 19:24:01;50418995;;26550;90450;63900;3,47
771651;4;17.02.2023 19:24:13;51156214;;25200;90150;64950;3,56
771651;5;17.02.2023 19:24:22;51631265;;26050;83150;57100;3,48
771651;6;17.02.2023 19:24:34;51984334;;26200;90100;63900;3,37
771651;7;17.02.2023 19:24:46;51217388;;23950;82350;58400;3,31
771651;8;17.02.2023 19:24:59;73058067;;26750;90950;64200;3,26
771651;9;17.02.2023 19:25:11;58642117;;26950;90850;63900;3,32
771651;10;17.02.2023 19:25:23;50064583;;26900;86250;59350;3,57
771651;11;17.02.2023 19:25:36;50001130;;23900;80800;56900;3,65
771651;12;17.02.2023 19:25:48;50360270;;26100;84350;58250;3,6
771651;13;17.02.2023 19:26:00;73972788;;26250;90400;64150;3,58
771651;14;17.02.2023 19:26:12;51887065;;26050;89600;63550;3,53
771651;15;17.02.2023 19:26:21;75108134;;26250;90200;63950;3,49
771651;16;17.02.2023 19:26:33;57173577;;26300;26400;100;3,77
771651;17;17.02.2023 19:26:45;50001676;;23900;81650;57750;3,52
771651;18;17.02.2023 19:26:57;51031276;;23950;81450;57500;3,53
771651;19;17.02.2023 19:27:10;51129757;;25250;84150;58900;3,46
771651;20;17.02.2023 19:27:22;73027922;;24000;81350;57350;3,37
771651;21;17.02.2023 19:27:34;50679539;;25000;89450;64450;3,29
771651;22;17.02.2023 19:27:46;57079469;;27000;91800;64800;3,27
771651;23;17.02.2023 19:27:59;50001247;;23650;80050;56400;3,29
771651;24;17.02.2023 19:28:11;51215077;;25200;90700;65500;3,33
771651;25;17.02.2023 19:28:23;73971632;;26450;91950;65500;3,39
771651;26;17.02.2023 19:28:36;75093310;;25750;91200;65450;3,31
771651;27;17.02.2023 19:28:48;75097543;;27050;90450;63400;3,15
771651;28;17.02.2023 19:29:00;57679334;;26450;90450;64000;3,23
771651;29;17.02.2023 19:29:13;51102515;;25100;90050;64950;3,32
771651;30;17.02.2023 19:29:25;51220119;;24750;82300;57550;3,27
771651;31;17.02.2023 19:29:37;51270171;;26250;83300;57050;3,07
771651;32;17.02.2023 19:29:49;54612718;;26050;90950;64900;3,03
771651;33;17.02.2023 19:30:06;57240467;;26100;91000;64900;3,29
771651;34;17.02.2023 19:30:18;51221505;;24000;82050;58050;3,39
771651;35;17.02.2023 19:30:30;51547032;;28200;86800;58600;3,41
771651;36;17.02.2023 19:30:43;50757046;;27800;85300;57500;3,48
771651;37;17.02.2023 19:30:55;50082247;;27050;89000;61950;3,2
771651;38;17.02.2023 19:31:07;57207243;;27800;91450;63650;2,94
771651;39;17.02.2023 19:31:19;73995151;;26900;90150;63250;2,89
771651;40;17.02.2023 19:31:32;57410516;;27150;89950;62800;2,8
771651;41;17.02.2023 19:31:48;75062588;;27050;91300;64250;2,81
771692;41;18.02.2023 00:59:28;73012049;90;0;26300;0;-2,8
771692;40;18.02.2023 00:59:45;52087699;90;0;27000;0;-2,94
771692;39;18.02.2023 01:00:01;58291246;106;0;26350;0;-3,07
771692;38;18.02.2023 01:00:13;73298085;90;0;26300;0;-3,19
771692;37;18.02.2023 01:00:30;53945739;72;0;26450;0;-3,29
771692;36;18.02.2023 01:00:42;55950109;90;0;26100;0;-3,34
771692;35;18.02.2023 01:00:54;73979684;66;0;25350;0;-3,34
771692;34;18.02.2023 01:01:12;54714415;106;0;25850;0;-3,43
771692;33;18.02.2023 01:01:25;55051288;92;0;27350;0;-3,32
771692;32;18.02.2023 01:01:37;75055244;106;0;26800;0;-2,57
771692;31;18.02.2023 01:01:51;73978645;66;0;25450;0;-2,87
771692;30;18.02.2023 01:02:14;51579407;79;0;27600;0;-3,53
771692;29;18.02.2023 01:02:26;50652106;66;0;23850;0;-3,41
771692;28;18.02.2023 01:02:38;51048965;62;0;24250;0;-2,55
771692;27;18.02.2023 01:02:49;57371148;66;0;26000;0;-2,46
771692;26;18.02.2023 01:03:13;73091860;90;0;27200;0;-3,19
771692;25;18.02.2023 01:03:26;50616663;62;0;23150;0;-3,2
771692;24;18.02.2023 01:03:38;73974370;66;0;25250;0;-2,44
771692;23;18.02.2023 01:03:55;50919992;90;0;26100;0;-2,24
771692;22;18.02.2023 01:04:19;73973042;66;0;26100;0;-2,2
771692;21;18.02.2023 01:04:36;54253547;90;0;26850;0;-2,46
771692;20;18.02.2023 01:04:56;73925224;106;0;26700;0;-3,28
771692;19;18.02.2023 01:05:12;55946735;106;0;26500;0;-3,5
771692;18;18.02.2023 01:05:25;58644675;90;0;27050;0;-3,32
771692;17;18.02.2023 01:05:37;51877561;106;0;26800;0;-3,19
771692;16;18.02.2023 01:05:49;51217149;62;0;23500;0;-3,12
771692;15;18.02.2023 01:06:06;50988716;66;0;26150;0;-3,02
771692;14;18.02.2023 01:06:18;50123850;106;0;25650;0;-3,06
771692;13;18.02.2023 01:06:34;53867206;106;0;26100;0;-3,11
771692;12;18.02.2023 01:06:47;73910655;92;0;26250;0;-3,2
771692;11;18.02.2023 01:07:03;57679128;101;0;25250;0;-3,37
771692;10;18.02.2023 01:07:15;51411304;66;0;26750;0;-3,47
771692;9;18.02.2023 01:07:28;55055933;106;0;26850;0;-3,57
771692;8;18.02.2023 01:07:40;50662741;66;0;23650;0;-3,68
771692;7;18.02.2023 01:07:52;51542884;72;0;27050;0;-3,56
771692;6;18.02.2023 01:08:05;51158376;66;0;25050;0;-3,55
771692;5;18.02.2023 01:08:17;73923971;66;0;27350;0;-3,66
771692;4;18.02.2023 01:08:29;50351923;66;0;25850;0;-3,71
771692;3;18.02.2023 01:08:42;50553932;66;0;24550;0;-3,55
771692;2;18.02.2023 01:08:54;50001528;62;0;24400;0;-3,55
771692;1;18.02.2023 01:09:06;57381659;106;0;26550;0;-3,66
771733;1;18.02.2023 02:51:52;54591656;;27150;27450;300;2,59
771733;2;18.02.2023 02:52:09;74931163;;25550;25550;0;2,28
771733;3;18.02.2023 02:52:28;73964454;;25200;90050;64850;2,04
771733;4;18.02.2023 02:52:49;73965949;;25350;90250;64900;2,37
771733;5;18.02.2023 02:53:09;52026176;;26250;90000;63750;2,79
